Respondent ID,Response Date,Responses,Tags,Sentiment
118240924631,Feb 10 2023 01:14 AM,Put back the free parking ,Add parking,Negative
118240903847,Feb 10 2023 12:19 AM,N/A,No comment,Positive
118240882304,Feb 09 2023 11:29 PM,"It seems as though there is bike priority without regard to how it negatively effects car commuters and delivery vehicles, as well as local streets.",Pessimistic,Negative
118240878964,Feb 09 2023 11:21 PM,Fix the section around Brooklyn heights already. Every north/south street has become jammed. ,Traffic congestion,Negative
118240872348,Feb 09 2023 11:06 PM,The stretch of second Ave just south of the 39thbst off-ramp is the worst piece of road in nyc. It’s an embarrassment. ,Road surface improvements,Negative
118240871896,Feb 09 2023 11:05 PM,"Extend bike lanes throughout the city and ideally make completely separate from car traffic. NYC is ideal for cycling, but many people, myself included, do not feel safe sharing streets with large cars, SUVs, and trucks. Also the areas under the BQE feel very unsafe for pedestrians due to high speed traffic (3rd avenue), potential falling debris from the BQE, wide lanes, under bridges is deserted, primarily industrial warehouses, lack of urban amenities (shops, parks, etc). This area seems to be exclusively designed for automobiles.","BQE Underpass, Protected bike lanes, Pedestrian safety",Negative
118240866978,Feb 09 2023 10:53 PM,The traffic is horrendous going north (up until around the Brooklyn Bridge and sometimes up toward Navy Yard) almost at any time of day or night. Seems like it has to do with three lanes becoming two by the bridge. Feels like a fixable thing?,Traffic congestion,Negative
118240861306,Feb 09 2023 10:40 PM,Would love to see it capped or removed along the Hudson.,Close it,Negative
118240856975,Feb 09 2023 10:31 PM,the overweight trucks and 53+ ft trucks have got to go. they do not use truck routes and don’t belong on roads next to cyclists and pedestrians. that also includes waste management trucks. the defaced and covered or fake license plates also need serious attention. so many ghost cars i see everyday driving illegally and evading tolls/breaking traffic rules with impunity. ,"Heavy truck traffic, Enforcement",Negative
118240850185,Feb 09 2023 10:17 PM,Traffic Cameras..limiting space for cars to do illegal U-turns,Enforcement,Negative
118240848221,Feb 09 2023 10:13 PM,"It is a horrible blight. It should be torn down. If you started with the city-owned cantilever section, you could force the State to come to the table on the rest. ",Close it,Negative
118240846556,Feb 09 2023 10:09 PM,Both directions on 3rd Avenue leading up to BQE entrances at Prospect Ave are unbearable during rush hour.  Traffic southbound on 3rd Avenue between 9th to 16th entering BQE and traffic northbound on 3rd Avenue from 24th to 16th street are significantly impacted during rush hour especially.,Traffic congestion,Negative
118240843617,Feb 09 2023 10:03 PM,Traffic is so congested all the time ,Traffic congestion,Negative
118240843873,Feb 09 2023 10:03 PM,"I think the BQE is the worst highway in the country, it is very unsafe in terms of entrance ramps, losing lanes, and drivers-especially large trucks who drive aggressively and speed. Also reconstruction could be detoured down onto Columbia street where a large mound/bern was placed where additional traffic could be detoured.","Traffic safety, Dangerous driver behavior",Negative
118240842679,Feb 09 2023 10:00 PM,Add car lanes! Stop taking away car lanes. Remove bike lanes that hardly get used. Enough with bike lanes!,"Expand lanes, Reduce bike lanes",Negative
118240834441,Feb 09 2023 09:43 PM,(I live near the Gowanus/Sunset Park viaduct section) This section is very hostile and unfriendly to pedestrians and basically anything that isnt a freight truck. I would love to see the highway completely demolished and turned into a green avenue.,"Close it, Green space, Pedestrian safety",Negative
118240829032,Feb 09 2023 09:31 PM,Why were the lanes reduced at gowanus canal. There is exponentially more traffic now. ,Traffic congestion,Negative
118240822891,Feb 09 2023 09:20 PM,Traffic enforcement… making sure people are turning from the correct lanes or not blocking intersections ,Enforcement,Negative
118240806156,Feb 09 2023 08:47 PM,Improve flow of traffic.,Hopeful,Positive
118240802196,Feb 09 2023 08:40 PM,Open both lines on Brooklyn promenade ,Green space,Positive
118240795043,Feb 09 2023 08:26 PM,Use brains and coordinate plans and repairs,Pessimistic,Negative
118240779052,Feb 09 2023 07:58 PM,Knock it down and building a tunnel to replace it,"Close it, Tunnel",Negative
118240771069,Feb 09 2023 07:44 PM,Cover the TRENCH and build public space and bike lanes above it. ,"Close it, Green space, Protected bike lanes",Negative
118240762049,Feb 09 2023 07:27 PM,The congestion around BQE on-ramps creates the unsafe conditions. ,"Traffic congestion, Better entrances",Negative
118240758481,Feb 09 2023 07:21 PM,I always feel so unsafe as a pedestrian walking across 3rd avenue. There needs to be traffic calming or elevated pedestrian walkways. ,Pedestrian safety,Negative
118240755222,Feb 09 2023 07:15 PM,run the highway offshore and redevelop the corridor,Close it,Negative
118240748460,Feb 09 2023 07:03 PM,"The BQE is VITAL to my ability to travel through New York City for medical appointments & maintaining important connections to elderly brother,& other family members. I hope any redesign of it will facilitate this for myself and the countless others who rely on it.",Don't close it,Negative
118240747589,Feb 09 2023 07:02 PM,N/A,No comment,Positive
118240747104,Feb 09 2023 07:01 PM,The noise and pollution coming from the cars is extremely unhealthy. There needs to be way fewer cars and reduced speed. ,"Air Pollution, Noise pollution",Negative
118240723809,Feb 09 2023 06:20 PM,"This city hates the people who live near the bqe. My apartment has smelled like chemicals for months because of whatever work is happening. It aggravates my asthma and the pollution leaves a film on every surface. Third Ave is constantly used for street racing and ""takeovers"" and NYPD just watches. Trucks and cars run every red light, drive in the parking lanes and on the sidewalks, and regularly hit people and just drive away. The narrow framing of these questions is insulting to those of us who suffer every day because of this highway.","Heavy truck traffic, Air Pollution, Enforcement, Dangerous driver behavior",Negative
118240722830,Feb 09 2023 06:18 PM,BQE southbound used to have three lanes and since it’s switched to two right under the Brooklyn bridge there’s been unnecessary congestion ,Traffic congestion,Negative
118240720419,Feb 09 2023 06:14 PM,Get rid of it. ,Close it,Negative
118240708024,Feb 09 2023 05:54 PM,It’s too narrow for the speeds that people drive on it and it’s so noisy to live near it. ,"Noise pollution, Dangerous driver behavior",Negative
118240706231,Feb 09 2023 05:51 PM,London has a speed limit that is much slower than ours. Mostly its actuallh 20mph! On highways bit more around London. It is much less stressful to drive there. Implementing a speed limit of 30 mph on the BQE would be a great start! ,Lower speed limit,Negative
118240700496,Feb 09 2023 05:43 PM,Tear it down ,Close it,Negative
118240696131,Feb 09 2023 05:36 PM,"Putting the bqe underground would greatly enhance life and health in the area by reducing traffic, noise and air pollution. ","Air Pollution, Noise pollution, Close it",Negative
118240675588,Feb 09 2023 05:07 PM,Investment in other modes of transport for commuters and freight delivery in order to reduce congestion.,Alternative Transportation,Negative
118240614930,Feb 09 2023 03:50 PM,"This is a key transportation route for the people of southwest Brooklyn to other parts of Brooklyn and Queens including LaGuardia airport.  Monies should be allocated to repair/replace/maintain this expressway route, not remove it or reduce lanes.",Road surface improvements,Negative
118240561915,Feb 09 2023 02:51 PM,The BQE cuts my neighborhood in half and adds sound and noise pollution and vibrations,"Vibrations, Noise pollution",Negative
118240555100,Feb 09 2023 02:44 PM,expand it,Expand lanes,Negative
118240541387,Feb 09 2023 02:32 PM,"The BQE: Bury it, demolish it, make it freight only.  Better roads always means more traffic. It should be difficult and expensive to drive for personal reasons  in the city, and it should be convenient and comfortable to take busses and trains. Why not make it easy to take packages on board instead of a struggle? Why are we, who stay out of cars because of conscience or necessity punished so severely? If this were a democracy we would have PRIORITY.","Close it, Alternative Transportation",Negative
118240535372,Feb 09 2023 02:25 PM,"Very glad the 6 lane promanade highway is dead, however, this is a crisis presenting an opportunity for brooklyn residents and visitors - it would be a shame to waste this opportunity to make incredible improvements to public services!",Hopeful,Negative
118240486596,Feb 09 2023 01:39 PM,The space beneath the BQE is primarily free parking. This space could be so much better used as a park/green space that would improve the quality of the neighborhood for all nearby and encourage more retail/residential activity alongside it where it is currently a tangle of concrete and metal fencing.,"Remove parking, Green space",Negative
118240467270,Feb 09 2023 01:18 PM,Coordination among groups in planning. This is not to say every body has a say like building the new 1 W.T.C. That took forever. Just don’t do what’s happening w/ PennStation & the surrounding neighborhood. There’s no coordination w/ that project. Thank you. ,Hopeful,Positive
118240457818,Feb 09 2023 01:09 PM,"The Brooklyn Heights neighborhood seems to be fighting any resolution to the BQE that will be inconvenient.  Putting a solution off is not a solution, and I'm afraid we need to choose the lesser of all the evils.",Hopeful,Positive
118240454016,Feb 09 2023 01:05 PM,Driving from South corridor into Manhattan has become a thing of nightmares with the loss of a lane right before getting on any of the two bridges to Manhattan. Please either expand it or open up the third lane again.,Expand lanes,Negative
118240443595,Feb 09 2023 12:54 PM,Create a Brooklyn Crosstown tunnel to bypass neighborhoods and reduce congestion on BQE.,Tunnel,Negative
118240436652,Feb 09 2023 12:46 PM,All of these issues apply to Queens too!,Unrelated comment,Negative
118240418255,Feb 09 2023 12:27 PM,The BQE destroyed neighborhoods and is a scar on our city. It should be torn down and we should restitch the fabric of our neighborhoods with much-needed housing.,Close it,Negative
118240407908,Feb 09 2023 12:17 PM,Add additional lanes. Destroy bike lanes to increase the size of lanes,"Expand lanes, Reduce bike lanes",Negative
118240378135,Feb 09 2023 11:55 AM,Get rid of private autos and make the bqe freight and bus only. Build bike lanes and charge for street parking. Containerized trash with automated pickup and run pickup multiple times a day. ,"Clean litter, Add metered parking, Commercial traffic only, Alternative Transportation",Negative
118240374736,Feb 09 2023 11:51 AM,Go with BIG's brilliant BQP proposal,Hopeful,Positive
118240361910,Feb 09 2023 11:38 AM,"The lessening of lanes on the bqe has caused more congestion and more cars to detour through the neighborhood creating unsafe streets. Especially on hicks street, which people use as a pseudo highway. It is unsafe for the kids. ","Traffic congestion, Pedestrian safety",Negative
118240360363,Feb 09 2023 11:36 AM,Massively crowded,Traffic congestion,Negative
118240320343,Feb 09 2023 10:53 AM,The worst thing about going into or leaving NYC is the BQE. ,Pessimistic,Negative
118240304485,Feb 09 2023 10:35 AM,Tear the whole thing down. It looks like garbage and has destroyed Brooklyn. ,Close it,Negative
118240256410,Feb 09 2023 09:46 AM,"Sound barriers, activate the space under the viaducts for something better than parking, improve E-W crossing on streets like Frost, Withers, Jackson, Skillman","BQE Underpass, Noise pollution",Negative
118240252679,Feb 09 2023 09:43 AM,"BQE is dangerous for its users and the unwilling local population that is subjected to its many externalities. It ripped through Brooklyn, displacing thousands. What was once an polluted, harm inducing corridor can now be used to reconnect communities, create green space, and construct new housing. Do not squander this once in a lifetime opportunity to fix the wrongs of the past. ",Green space,Negative
118240163659,Feb 09 2023 07:52 AM,Replace it with mass transit,"Alternative Transportation, Close it",Negative
118240141010,Feb 09 2023 07:13 AM,Destroy the BQE. Get rid of the legacy of Robert Moses and take major highways out of our cities.,Close it,Negative
118239949323,Feb 08 2023 11:34 PM,I think it should be removed.,Close it,Negative
118239940926,Feb 08 2023 11:11 PM,"The road has beaten the crap out of my car. Constant semi and freight traffic make it a bit scary to drive, even in good weather days. If you want trucks off the BQE because they’re breaking it, then start ticketing truckers and get them off the BQE. Strangling traffic lanes to reduce wear on the crumbling road punishes US not THEM. There should be more public transpo options either along the BQE or on it. And maybe there should be a protected bikes-only lane for people that don’t want to drive. If you want to reduce wear and tear on the roadway, getting people out of cars and onto bikes, or even public transpo would move the needle on that. To that end, alternative transportation options can help to heal the damage done to neighborhoods by Robert Moses when he built the BQE right through them. ","Road surface improvements, Alternative Transportation, Protected bike lanes",Negative
118239922659,Feb 08 2023 10:25 PM,"Cap/Bury the BQE, create more park space on top.","Close it, Green space",Negative
118239903862,Feb 08 2023 09:38 PM,"I have lived in Williamsburg for 30+ years. It is sad to see our neighborhood divided by the BQE. There are high childhood asthma rates in the area due to all the air pollution. Streets are bisected and pedestrians and cyclists must fight with cars to get through one of the corridors (e.g. Metropolitan Avenue and Meeker intersection). As a female pedestrian, I also do not feel safe crossing under certain overpasses because they are usually poorly lit, dirty, and may have transient folks camping out. I wish for the ""north side"" and the ""south side"" of Williamsburg to be a single functional ecosystem again. This was a human-designed problem and we can create a human-designed solution.","Clean litter, Pedestrian safety, Better lighting, BQE Underpass",Negative
118239898400,Feb 08 2023 09:26 PM,Please tear down the highway. https://www.brooklynpaper.com/op-ed-its-time-to-tear-down-the-bqe/,Close it,Negative
118239897261,Feb 08 2023 09:23 PM,Better lighting + improved sanitation,"Clean litter, Better lighting",Negative
118239896967,Feb 08 2023 09:22 PM,It’s a blight on the city,Close it,Negative
118239896127,Feb 08 2023 09:20 PM,"Living south of it, it really divides Williamsburg in two. The lights on meeker are long, so I try to not even cross it at all if I can avoid it.",Pedestrian safety,Negative
118239829831,Feb 08 2023 07:02 PM,Ny state should take federal $ to demolish the hwy and truly reconnect the v waterfront,Close it,Negative
118239814422,Feb 08 2023 06:35 PM,Why convert to two lanes if you're not going to renovate the promenade? Traffic is a nightmare and adds to pollution in that area because of the congestion.,"Traffic congestion, Air Pollution",Negative
118239604393,Feb 08 2023 02:11 PM,Replace the municipal parking on 3rd Ave with multi lane protected bike lanes connecting to the Columbia St Greenway and Prospect Park,"Remove parking, Protected bike lanes",Negative
118239557049,Feb 08 2023 01:20 PM,"My son has baseball games next to the BQE in Cobble Hill, and my kids go to school in BK Heights. Pollution and traffic coming off BQE are a constant stress & danger there. If NYC is going to meet our climate goals, we should make the BQE a smaller, trucks-only roadway and discourage car use in parts of Bklyn with great public transit.","Traffic congestion, Commercial traffic only, Air Pollution, Alternative Transportation",Negative
118239543901,Feb 08 2023 01:05 PM,"The BQE is huge, dangerous, loud, and representative of a failed overinvestment in cars. Do we need a road for some freight and travel in and out of the borough? Probably. Do we need a huge road that induces an incredible amount of demand at the cost of health, environment, and communities? No way.","Close it, Air Pollution, Noise pollution",Negative
118239508116,Feb 08 2023 12:25 PM,More visual videos available for the community with example of how can look like ,Planning advice,Positive
118238820541,Feb 07 2023 04:46 PM,Cantilever: Steel structure-the idea of replacing in modular components utilized heavy equipment. Some sort of closure and/or late night work with a very large crew of workers briefed at the beginning of each workday. If thus is do-able it would speed up the entire project.,Triple Cantilever,Negative
118238485051,Feb 07 2023 10:15 AM,The entrance to the BQE at Atlantic is truly horrific. I’ve lived in the area for 5 years and over the last year congestion in conjunction with an unruly awkward traffic pattern have made it so people honk from 7am to 10pm DAILY. I cannot open my windows. It’s hell. Please fix Queens bound on ramp at Atlantic. Please!,"Noise pollution, Better entrances",Negative
118237824091,Feb 06 2023 03:58 PM,"It creates so much litter in the neighborhood. Additionally, crossing it is awkward, and at times, unsafe. ","Clean litter, Pedestrian safety",Negative
118237639586,Feb 06 2023 12:34 PM,"The BQE's current configuration is a blight, and it's not effective as a transportation corridor either.  NYC overall, and especially the communities adjacent to the roadway need a bold and unprecedented vision for re-imagining this corridor and the political will to make drastic changes. Incremental improvements won't work. We need ""100 year"" thinking that prioritizes community health, resilience and a just transition to new modes of transportation and energy use. We need engineering and design on the scale of the city's most bold historic projects (largest water tunnels, subway construction era, etc.)",Hopeful,Negative
118237567743,Feb 06 2023 11:23 AM,Access to the BQE/Gowanus South bound ramp at Prospect Ave. Photo enforce lanes regulations at the interception of Prospect & 3rd Avenues. Vehicles on lanes other than the one with signage to proceed to BQE/Gowanus South bound ramp cut in at the interception once light turns green and thus creating a dangerous traffic congestion.,"Enforcement, Fix traffic lights",Negative
118237138175,Feb 05 2023 11:02 PM,"Metropolitan Avenue is non-stop full of cars waiting to get onto the BQE. You've got to add a toll or something like congestion pricing to stop the traffic. And drivers treat Meeker like part of the highway, so it needs speed cameras. I think that the whole road should be trucks and buses only, with busway service. I also want to be able to cross Meeker east-west and not just north-south. None of the intersections under the BQE are safe, and they never will be until you make the traffic go slower. Or better yet, make it go away.","Enforcement, Pedestrian safety, Alternative Transportation, Dangerous driver behavior",Negative
118236891400,Feb 05 2023 08:11 AM,Fix the road eastbound approaching Atlantic ave there is a speed bump across the road. Also westbound same type condition at Hamilton ave.,Road surface improvements,Negative
118236807620,Feb 05 2023 03:03 AM,The spaces under the BQE currently used for parking could be enclosed with glass curtain walls to create retail markets like in Tokyo or London where this is done under railway viaducts.,BQE Underpass,Positive
118236665563,Feb 04 2023 03:35 PM,"Reducing the number of private passenger cars traversing the BQE will not only help with noise and pollution on the BQE corridor itself, but also throughout the city as trips are converted to transit or other modes.",Alternative Transportation,Negative
118236352053,Feb 03 2023 11:17 PM,"Similar to the “Big Dig” in Boston, the best thing to do would be to sink the BQE Corridor underground wherever possible, and really reconnect the neighborhoods separated, as well as freeing up tremendous green space for various usages.",Close it,Negative
118236326611,Feb 03 2023 09:52 PM,allow exclusive semi truck parking under the BQE between 65th street and 17th street free no charge and make it well lighted ,"Commercial traffic only, Better lighting, Add parking",Negative
118236287655,Feb 03 2023 08:03 PM,"Do day time construction at night, even pot hole repair ",Planning advice,Negative
118236214696,Feb 03 2023 05:31 PM,"Have connections from the BQE directly onto bridges i.e. Brooklyn bridge, Manhattan bridge",Planning advice,Negative
118236204091,Feb 03 2023 05:14 PM,It’s a divisive polluting eyesore that needs to be thoughtfully reconsidered!!,Pessimistic,Negative
118236170753,Feb 03 2023 04:23 PM,There is one way to improve it: tear it down,Close it,Negative
118236144628,Feb 03 2023 03:46 PM,"As with all construction projects in the city, well-planned and designed phasing that implements elements of green space are of utmost importance to maintain as high a quality of life as possible for residents/visitors as well as contributing to increased climatological performance in preventing the escape of greenhouse gases. If designed according to high standards (as exemplified by projects like the high line or domino park) improvements that are safe and sustainable can also add aesthetic value. 

A suggestion for an immediate fix for some of the current problems (such as unsafe conditions at on-ramps and off-ramps) would be to improve road signage. Los Angeles is much more advanced in terms of wayfinding signage that successfully gets cars safely on and off freeways and ensures vehicles are in the proper lanes necessary to go in various directions. In Nyc a lot of time and money seems to be wasted on plastic bollards and plastic bumpers that separate lanes. Signage is so much more effective particularly when so many delivery drivers, tourists, and newcomers are unfamiliar with whatever routes they are taking. This could be an area to develop and explore that would be relatively easy to produce and install. ","Air Pollution, Improved road signage, Green space",Negative
118236128495,Feb 03 2023 03:23 PM,"Ideally, tear the whole thing down",Close it,Negative
118235930609,Feb 03 2023 11:27 AM,The bike lane under the BQE is not safe to get to or bike through with all the cars turning etc…. And the valuable parking is gone so more cars driving around looking for parking. A bike lane there seems off mark. I don’t use it because it’s way too scary ,Cyclist Safety,Negative
118235918422,Feb 03 2023 11:14 AM,it should be removed and returned to the street grid,Close it,Negative
118235887797,Feb 03 2023 10:38 AM,I would like to see the BQE torn down and replaced with public transit and freight rail.,Close it,Negative
118235790847,Feb 03 2023 08:43 AM,"I've lived in two neighborhoods not far from the BQE.  The neighborhood always ends in the blocks surrounding it.  There is no vibrancy, no businesses, no one wants to live or work near this.  I would like to see its noise impact on my neighborhood (Clinton Hill) reduced. I would like to see the traffic it creates for its entrance/exits mitigated.  Most of all, I think we should be smart about the types of buildings and functions we put around it, and overall we should be reducing private non-freight vehicles on it.","Noise pollution, Better entrances, Better exits",Negative
118235501309,Feb 02 2023 10:07 PM,better cleaner spaces underneath viaducts,"Clean litter, BQE Underpass",Negative
118235496896,Feb 02 2023 09:56 PM,"
Live next to the BQE - I'd be interested in proposals to reduce noise during the busiest parts of the day

--Darsh S.
240 Meeker Ave #94 11211",Noise pollution,Negative
118235477231,Feb 02 2023 09:08 PM,"We live at the intersection of Henry and Hamilton, and it is a constant nightmare of congestion, noise, vibrations, and now 18-wheelers trying to turn onto Hamilton from Henry, which usually involves the truck taking out a lightpost and/or a parked car. Any changes that come to the BQE -- and it needs a lot of changing -- absolutely must prioritize residents living along the BQE. I understand it's an artery drivers have become reliant on, but commuters and truckers just passing through should absolutely not be given priority in this process.","Air Pollution, Noise pollution, Traffic congestion",Negative
118235475963,Feb 02 2023 09:05 PM,I’m very tired of the congestion and noise on 3rd ave and Prospect related to the BQE,"Traffic congestion, Noise pollution",Negative
118235469027,Feb 02 2023 08:50 PM,Please put in place the weight restriction for trucks and cars as working near the cantilever section of the BQE feels very dangerous. ,Heavy truck traffic,Negative
118235442650,Feb 02 2023 07:55 PM,Let's do something that will bring the city into the 21st Century with new ideas.,Hopeful,Positive
118235419885,Feb 02 2023 07:34 PM,Shut it down,Close it,Negative
118235430311,Feb 02 2023 07:31 PM,"Since the cantilever section was reduced from 3 to 2 lanes, street traffic throughout Carroll Gardens, Cobble Hill and Boerum Hill has been all-day gridlock. People talk about leaving the BQE 2 lanes -- where will the traffic go?  ",Expand lanes,Negative
118235413125,Feb 02 2023 06:57 PM,"Steel plates left on bqe during construction / repairs cause immense booming sounds overnight, making it difficult to sleep",Noise pollution,Negative
118235392821,Feb 02 2023 06:19 PM,"Please add the third lane back under the promenade.. the traffic is horrible even 1130 pm , there is a shoulder that no one uses that can mean more time for us new yorkers to spend with loved ones.",Expand lanes,Negative
118235391452,Feb 02 2023 06:17 PM,"The BQE should be limited in size as much as possible. There are too many cars in our city already. They are loud, polluting, and we all have to support them at great expense. Encouraging driving in NYC by retaining or expanding the BQE's size would be a huge mistake. We should be prioritizing public transit, walking, and biking/micromobility much more. Also, please cover the BQE in Cobble Hill. It is so gross.","Close it, Alternative Transportation",Negative
118235389726,Feb 02 2023 06:14 PM,I almost died by behind hit by a vehicle that ran a light while crossing under the BQE on Metropolitan. Anything and everything must be done to increase safety conditions around the bqe by decreasing the amount of vehicles. ,"Dangerous driver behavior, Pedestrian safety",Negative
118235388902,Feb 02 2023 06:12 PM,Used to live across the street from it in 11211 for over a decade. There's so many problems with the BQE and it effected our lives daily.,Pessimistic,Negative
118235381748,Feb 02 2023 06:00 PM,"Enforce existing traffic regulations. Toll trucks, fine illegal trucks.",Enforcement,Negative
118235369157,Feb 02 2023 05:40 PM,"Even though the BQE is how I get from Brooklyn to see my parents in SI, I can still understand that it is a blight on our city and should be torn down. At the very least I can’t understand why there are parking lots under the elevated sectio. In Sunset Part instead of a totally separated and covered bike lane. It really makes no sense whatsoever to anyone who actually cares about urban planning and NYC in 2023.","Close it, Remove parking, Protected bike lanes",Negative
118235364826,Feb 02 2023 05:33 PM,I would appreciate it if cars didn’t have all the lanes (bike and people need space too!) and that the cars had a slower speed limit so that the risk of dying as a pedestrian/cyclist isn’t absolute.,"Protected bike lanes, Cyclist Safety, Pedestrian safety, Alternative Transportation",Negative
118235324398,Feb 02 2023 04:37 PM,The BQE causes heavy commuter traffic in nearby neighborhoods and dangerous conditions during rush hour. It also breaks up neighborhoods and leaves sections in bad condition from pollution and bad air quality. ,"Traffic congestion, Air Pollution, Pedestrian safety, Noise pollution, Dangerous driver behavior",Negative
118235306294,Feb 02 2023 04:14 PM,"Tear. It. Down. We should not be a city designed for the car. The more money that is spent on car infrastructure, the more damage NYC is doing to the environment, and its residents. People are killed every day by cars and air pollution, and anything less that tearing the BQE down is negligent. ",Close it,Negative
118235224595,Feb 02 2023 02:35 PM,"I think we need more waterfront recreation around Industry city. Fewer parking lots, more parkland and sports fields.","Remove parking, Green space",Negative
118235221791,Feb 02 2023 02:32 PM,Study and publicize the impact on local air quality and take appropriate steps to improve air quality,Air Pollution,Negative
118235208432,Feb 02 2023 02:17 PM,"Eliminate BQE between battery tunnel and Brooklyn bridge. Unnecessary. 
Bury elevated sections of BQE to enliven waterfront, reunite communities, & allow for more green space (and end the blight that is under the BQE)","Close it, Tunnel",Negative
118235201067,Feb 02 2023 02:09 PM,"Cars are going too fast, and the businesses around the BQE north are neglected",Dangerous driver behavior,Negative
118235189362,Feb 02 2023 01:57 PM,I frequently walk under the BQE at Metropolitan Ave in Williamsburg and cars coming off the southbound exit ramp need to yield to pedestrians when turning. I often find myself feeling extremely unsafe due to the speed of drivers coming off the ramp and their aggressiveness in beating the light. I've been honked and yelled at as a pedestrian exercising my right to cross and I feel that a raised crosswalk or other traffic-calming measure is necessary here.,"Dangerous driver behavior, Pedestrian safety",Negative
118234191139,Feb 01 2023 12:50 PM,"Everything about it sucks especially from Hamilton Avenue to the Brooklyn Bridge exit. I haven't taken the BQE between those exits since they removed the third lane and added a shoulder on the inbound side. On the outbound side (towards Staten Island), the traffic after 9PM is not bad, but people ride the shoulder between exits 29 and 28 and cause unnecessary traffic due to the merge. I would suggest having a highway patrol officer sit there. I guarantee they would make their quota within a few hours.",Enforcement,Negative
118233866113,Feb 01 2023 07:27 AM,"It has dramatically reduced my quality of life. The noise from the illegal truck traffic that has invaded the side streets without any regulation, The rocicair I’m now forced to breathe that resulred in respiratory issues and high blood pressure. And you have done NOTHING to make it better. You should all be fired. The DOT is run by racist unqualified moronic liars who say they will provide quarterly updates to CB’s. Why do you continue with this charade. You don’t care about what we have to say or how it affects our lives as long as single occupant cars can get from states island. Use your heads. Restrict access. No single occupancy. You are the worst. ","Pessimistic, Air Pollution, Noise pollution",Negative
118233188434,Jan 31 2023 01:05 PM,"Reduce pollution, make safer, make it easier to get across. More space for pedestrians, buses, bicycles.","Cyclist Safety, Air Pollution, Pedestrian safety, Alternative Transportation",Negative
118232120184,Jan 30 2023 03:37 PM,Atlantic Ave access to BQE from Hicks and Columbia is an absolute dangerous nightmare.,Pedestrian safety,Negative
118231816265,Jan 30 2023 10:29 AM,no,No comment,Positive
118231753773,Jan 30 2023 09:25 AM,Reduce our reliance on giant trucks for moving goods in the city. Use freight barges more. Build the cross harbor tunnel. Use the bay ridge branch more.,"Tunnel, Alternative Transportation, Heavy truck traffic",Negative
118231282591,Jan 29 2023 04:18 PM,BQE Central s an antique highway that is responsible for congestion in both BQE North and South. Build a more direct tunnel for I278,Tunnel,Negative
118231246419,Jan 29 2023 02:04 PM,"You can't engineer out congestion. If you bring more capacity, you'll bring more cars. You need to offer convenient alternatives.",Alternative Transportation,Negative
118231244284,Jan 29 2023 01:56 PM,More lanes,Expand lanes,Negative
118231243579,Jan 29 2023 01:53 PM,Get traffic moving faster ,Traffic congestion,Negative
118231235074,Jan 29 2023 01:21 PM,"We need to transform the BQE into the smallest possible form it can take. As long as there is a highway there, we will be spewing particulate matter pollution into our neighborhood, poisoning ourselves and causing avoidable diseases like childhood asthma.

Let's get to the minimum traffic level possible passing through Brooklyn.","Close it, Air Pollution",Negative
118231199966,Jan 29 2023 11:14 AM,"I think the BQE should be tolled for rideshare and non-commericial vehicles. Moreover, a priority public transit late should be put in place in order to improve brooklyn-queens commute for non-drivers. Start with a priority BRT lane and eventually expend to high capacity LRT.","Passenger toll, Alternative Transportation",Negative
118230952161,Jan 28 2023 08:07 PM,"Have the designers walk the entire length of the BQE (can be done in multiple days). So they can see the density of the neighborhoods it currently cuts through. This is what F1 racing teams do. Our BQE team should show respect to the neighborhoods by walking along the highway. Will be a positive message to people who live there. But most importantly, they’ll understand the neighborhood they’re working in.","Hopeful, Planning advice",Positive
118230930647,Jan 28 2023 06:41 PM,We need to prioritize people not cars!,Pedestrian safety,Negative
118230927962,Jan 28 2023 06:30 PM,Tear it down,Close it,Negative
118230818463,Jan 28 2023 12:33 PM,"Communists, stop reducing car lanes.  All the congestion is the fault of DOT",Traffic congestion,Negative
118230764062,Jan 28 2023 10:14 AM,"The thing needs to go away. A highway shouldn’t be running through a city like this. If it’s a necessary highway, the thing should be revenue neutral for the state and city. ",Close it,Negative
118230615009,Jan 28 2023 02:31 AM,"Please REMOVE all parking meters and the limited parking.  There is barely enough people on bikes or walking to validate it’s existence. The parking is VITAL to this are of the neighborhood.  Also enforce laws for parking underneath (ex - RV’s and derelict vehicles DO NOT receive violations for alternate side etc, meanwhile the people with cars that may forget or running late get stuck with tickets.)","Remove metered parking, Add parking",Negative
118230459947,Jan 27 2023 07:02 PM,Don’t tear down the BQE. It is a vital link. ,Don't close it,Negative
118230419843,Jan 27 2023 05:45 PM,"traffic and congestion on colombia street in terrible.  Want to prevent trucks or traffic from taking those side streets, especially large trucks and commercial vehicals.   ","Traffic congestion, Heavy truck traffic",Negative
118230418033,Jan 27 2023 05:42 PM,"Why not expand Furman Street for one direction? Then have ONLY one reinforced cantilevered segment? This MUST be cheaper than whatever else is proposed, since Furman is already there.","Planning advice, Triple Cantilever",Negative
118230384680,Jan 27 2023 04:46 PM,Cover the trenches with parks,Close it,Positive
